hn-n3-n1   52.050     110.170	HF/6-31G*          1	
hn-n3-n2   51.400     115.940	SOURCE3            1	
hn-n3-n3   50.160     103.980	SOURCE3           18	1.8593
hn-n3-n4   50.870     106.400	SOURCE3            5	0.5863
hn-n3-n    51.020     106.570	SOURCE3            6	1.0767
hn-n3-na   50.320     107.890	SOURCE3            1	
hn-n3-nh   50.440     107.390	SOURCE3           11	1.6294
hn-n3-no   50.250     104.780	SOURCE3            3	1.1126
hn-n3-o    53.140     113.320	SOURCE3            3	4.3945
hn-n3-oh   53.080     101.110	SOURCE3            4	0.9921
hn-n3-os   51.670     100.920	SOURCE3            6	0.7295
hn-n3-p2   42.850     120.260	SOURCE3            1	
hn-n3-p3   41.820     116.890	SOURCE3            9	3.8816
hn-n3-p4   43.440     113.050	SOURCE3            2	0.0000
hn-n3-p5   44.280     113.680	SOURCE3            6	2.1781
hn-n3-s4   53.750     108.930	SOURCE3            7	1.7819
hn-n3-s    52.560     109.470	SOURCE3            1	
hn-n3-s6   58.300     109.330	SOURCE4           86	0.9610
hn-n3-sh   54.580     108.670	SOURCE3            3	2.5025
hn-n3-ss   54.880     109.850	SOURCE3            5	2.3215
hn-n3-sy   55.880     109.490	SOURCE4          278	0.7897
i -n3-i    60.040     111.270	SOURCE3            1	0.0000
n1-n3-n1   72.400     113.210	HF/6-31G*          1	
n2-n3-n2   71.820     118.730	SOURCE3            1	
n2-n3-o    74.130     114.910	SOURCE3            1	
n3-n3-n3   69.570     105.710	SOURCE3            3	0.3561
n4-n3-n4   69.040     113.480	SOURCE3            1	0.0000
n4-n3-nh   70.910     107.140	SOURCE3            1	
na-n3-na   69.210     112.000	SOURCE3            1	
nh-n3-nh   70.750     107.150	SOURCE3            1	0.0000
n -n3-n    70.250     110.550	SOURCE3            1	0.0000
no-n3-no   67.040     115.260	SOURCE3            1	0.0000
oh-n3-oh   72.790     107.180	SOURCE3            1	0.0000
o -n3-o    71.890     126.140	SOURCE3            1	
o -n3-p2   66.640     117.020	SOURCE3            1	
o -n3-p4   65.880     116.650	SOURCE3            1	
o -n3-s4   81.710     114.090	SOURCE3            1	
o -n3-s6   87.090     113.800	SOURCE3            1	
o -n3-s    78.520     119.810	SOURCE3            1	
os-n3-os   70.790     106.520	SOURCE3            1	0.0000
p2-n3-p2   60.890     130.130	SOURCE3            1	
p3-n3-p3   61.530     118.740	SOURCE3            3	3.3755
p4-n3-p4   63.370     116.350	SOURCE3            1	
p5-n3-p5   63.830     119.420	SOURCE3            1	0.0000
s4-n3-s4   96.310     120.020	SOURCE3            1	0.0000
s4-n3-s6   99.300     120.950	SOURCE3            1	
s6-n3-s6  101.380     126.130	SOURCE3            1	0.0000
sh-n3-sh   98.100     118.630	SOURCE3            1	0.0000
sh-n3-ss   98.150     119.670	SOURCE3            1	
s -n3-s    90.470     131.360	SOURCE3            1	0.0000
ss-n3-ss   98.680     119.570	SOURCE3            1	0.0000
br-n4-br   65.140     114.820	SOURCE3            1	0.0000
br-n4-hn   41.380     108.440	SOURCE3            7	0.5630
c1-n4-c1   65.530     113.870	SOURCE3            1	0.0000
c1-n4-hn   48.620     110.190	SOURCE3            7	1.0847
c2-n4-c2   63.010     112.580	SOURCE3            1	0.0000
c2-n4-c3   63.100     110.960	SOURCE4           13	2.4632
c2-n4-hn   46.430     111.360	SOURCE3           13	1.2672
c3-n4-c3   62.840     110.640	SOURCE3           13	1.3060
c3-n4-ca   63.610     110.400	SOURCE4           46	1.4643
c3-n4-cc   62.840     111.090	SOURCE4            7	0.7065
c3-n4-cl   62.270     108.040	SOURCE3            3	0.0000
c3-n4-hn   46.190     110.110	SOURCE3          100	1.3136
c3-n4-n3   66.730     108.720	SOURCE3            2	0.0000
c3-n4-n4   63.720     114.070	SOURCE3            4	0.0000
c3-n4-n    66.200     109.260	SOURCE4            7	1.9859
c3-n4-nh   64.760     111.730	SOURCE3            1	0.0000
c3-n4-no   65.250     109.080	SOURCE3            1	0.0000
c3-n4-o    67.250     111.660	SOURCE3            1	0.0000
c3-n4-oh   65.900     113.730	SOURCE3            1	0.0000
c3-n4-os   67.380     107.420	SOURCE3            3	3.5920
c3-n4-p2   56.830     112.520	SOURCE3            1	0.0000
c3-n4-p3   58.790     110.730	SOURCE3            3	2.1084
c3-n4-p5   59.350     113.220	SOURCE3            3	0.4021
c3-n4-s4   72.410     108.230	SOURCE3            3	0.4195
c3-n4-s6   73.090     111.560	SOURCE3            3	1.8851
c3-n4-s    74.940     113.550	SOURCE3            1	0.0000
c3-n4-sh   74.840     115.810	SOURCE3            1	0.0000
c3-n4-ss   75.510     113.680	SOURCE3            3	1.1405
ca-n4-ca   63.210     114.480	SOURCE3            1	0.0000
ca-n4-hn   47.540     108.520	SOURCE3            5	1.1693
c -n4-c    61.500     108.610	SOURCE3            1	0.0000
c -n4-hn   44.680     110.860	SOURCE3           10	1.0073
cl-n4-cl   60.960     114.910	SOURCE3            1	0.0000
cl-n4-hn   42.500     108.870	SOURCE3            7	0.7719
f -n4-f    70.470     109.050	SOURCE3            1	0.0000
f -n4-hn   51.670     108.390	SOURCE3            4	0.0000
hn-n4-hn   40.520     108.110	SOURCE3          208	1.4126
hn-n4-i    36.440     108.720	SOURCE3            7	1.2717
hn-n4-n1   51.790     109.390	HF/6-31G*          1	
hn-n4-n2   42.290     109.680	SOURCE3           19	0.6266
hn-n4-n3   49.850     110.400	SOURCE3           11	0.7307
hn-n4-n4   48.090     108.660	SOURCE3           18	1.2967
hn-n4-n    49.590     109.080	SOURCE3           13	1.6047
hn-n4-na   49.430     109.380	SOURCE3           25	1.0758
hn-n4-nh   48.360     109.920	SOURCE3           12	0.7304
hn-n4-no   49.190     104.380	SOURCE3            2	0.0000
hn-n4-o    52.090     109.260	SOURCE3            6	2.1203
hn-n4-oh   51.120     108.090	SOURCE3            6	1.6728
hn-n4-os   50.150     109.390	SOURCE3           10	1.4403
hn-n4-p2   37.700     110.500	SOURCE3           25	1.0664
hn-n4-p3   39.300     109.890	SOURCE3           10	2.3870
hn-n4-p4   37.650     111.330	SOURCE3            3	0.0000
hn-n4-p5   40.530     110.000	SOURCE3           10	1.0282
hn-n4-py   37.420     117.890	SOURCE3            8	0.0000
hn-n4-s4   46.920     110.100	SOURCE3            6	0.8471
hn-n4-s    51.970     106.890	SOURCE3            6	1.0775
hn-n4-s6   48.900     108.940	SOURCE3           10	0.5715
hn-n4-sh   52.260     108.560	SOURCE3            6	0.8535
hn-n4-ss   52.080     109.170	SOURCE3           10	0.8455
i -n4-i    58.990     118.490	SOURCE3            1	0.0000
n1-n4-n1   72.690     110.670	HF/6-31G*          1	
n2-n4-n2   59.430     108.640	SOURCE3            1	0.0000
n3-n4-n3   69.790     111.070	SOURCE3            1	0.0000
n4-n4-n4   65.210     115.490	SOURCE3            1	0.0000
na-n4-na   66.270     119.600	SOURCE3            1	0.0000
nh-n4-nh   67.830     109.380	SOURCE3            1	0.0000
n -n4-n    66.680     118.620	SOURCE3            1	0.0000
oh-n4-oh   72.250     108.190	SOURCE3            1	0.0000
o -n4-o    70.280     120.970	SOURCE3            1	0.0000
os-n4-os   72.460     104.400	SOURCE3            1	0.0000
p2-n4-p2   55.970     113.910	SOURCE3            2	0.0000
p3-n4-p3   56.000     121.380	SOURCE3            1	0.0000
p5-n4-p5   61.270     107.020	SOURCE3            1	0.0000
py-n4-py   73.000      69.790	SOURCE3            2	0.0000
s4-n4-s4   87.700     115.430	SOURCE3            1	
s6-n4-s6   92.770     109.510	SOURCE3            1	0.0000
sh-n4-sh   96.690     112.590	SOURCE3            1	0.0000
s -n4-s    90.880     124.550	SOURCE3            1	0.0000
ss-n4-ss   98.130     109.200	SOURCE3            1	0.0000
br-na-br   60.550     123.000	SOURCE3            1	
br-na-c2   63.610     100.480	SOURCE3            2	1.0536
br-na-ca   57.150     124.810	SOURCE3            1	
br-na-cc   57.160     124.620	SOURCE3            3	0.5348
br-na-cd   57.160     124.620	SOURCE3            3	same_as_br-na-cc
br-na-nc   59.860     119.420	SOURCE3            4	1.6703
br-na-nd   59.860     119.420	SOURCE3            4	same_as_br-na-nc
br-na-os   63.920     104.990	SOURCE3            1	0.0000
br-na-p2   59.980     121.010	SOURCE3            1	
br-na-pc   60.360     120.260	SOURCE3            3	2.1456
br-na-pd   60.360     120.260	SOURCE3            3	same_as_br-na-pc
br-na-ss   79.050     112.280	SOURCE3            1	0.0000
c1-na-c1   67.200     117.200	SOURCE3            1	
c1-na-c2   64.320     125.200	SOURCE3            1	
c1-na-ca   66.540     120.570	SOURCE3            1	
c1-na-cc   65.820     121.350	SOURCE3            6	0.6517
c1-na-cd   65.820     121.350	SOURCE3            6	0.6517
c1-na-nc   68.270     120.240	SOURCE3            4	1.6849
c1-na-nd   68.270     120.240	SOURCE3            4	same_as_c1-na-nc
c1-na-os   70.240     106.960	SOURCE3            2	0.0000
c1-na-p2   60.440     122.250	SOURCE3            1	
c1-na-pc   61.100     121.480	SOURCE3            3	2.1681
c1-na-pd   61.100     121.480	SOURCE3            3	same_as_c1-na-pc
c1-na-ss   78.330     118.300	SOURCE3            1	0.0000
c2-na-c2   67.800     110.370	SOURCE3            6	0.5121
c2-na-c3   64.230     117.200	SOURCE3            2	0.0000
c2-na-ca   64.550     125.330	SOURCE4            7	0.5648
c2-na-cc   63.980     125.750	SOURCE3           10	1.5856
c2-na-cd   63.980     125.750	SOURCE3           10	1.5856
c2-na-cl   63.280     101.010	SOURCE3            2	1.5799
c2-na-f    68.640     103.110	SOURCE3            1	0.0000
c2-na-hn   47.620     119.280	SOURCE3           14	6.6027
c2-na-i    58.980     106.740	SOURCE3            1	0.0000
c2-na-n1   66.270     124.810	HF/6-31G*          1	
c2-na-n2   65.800     125.000	SOURCE3            1	
c2-na-n3   64.640     124.800	SOURCE3            1	
c2-na-n4   65.190     121.320	SOURCE3            1	
c2-na-n    65.630     124.700	SOURCE3            1	
c2-na-na   65.140     124.600	SOURCE3            1	
c2-na-nc   67.270     121.140	SOURCE4            5	1.0225
c2-na-nd   67.600     119.950	SOURCE3            4	same_as_c2-na-nc
c2-na-nh   65.040     124.980	SOURCE3            1	
c2-na-no   64.340     124.200	SOURCE3            1	
c2-na-o    68.210     125.900	SOURCE3            1	
c2-na-oh   65.800     123.900	SOURCE3            1	
c2-na-os   68.530     110.330	SOURCE3            4	3.2172
c2-na-p2   60.200     122.140	SOURCE3            1	
c2-na-p3   58.910     126.100	SOURCE3            1	
c2-na-p4   64.460     125.000	SOURCE3            1	
c2-na-p5   60.390     125.100	SOURCE3            1	
c2-na-pc   60.800     121.560	SOURCE3            3	1.6252
c2-na-pd   60.800     121.560	SOURCE3            3	same_as_c2-na-pc
c2-na-s4   73.870     124.900	SOURCE3            1	
c2-na-s6   76.240     124.400	SOURCE3            1	
c2-na-s    74.540     125.800	SOURCE3            1	
c2-na-sh   76.230     125.100	SOURCE3            1	
c2-na-ss   78.900     115.530	SOURCE3            5	1.4036
c3-na-c3   60.720     125.590	SOURCE3            1	0.0000
c3-na-ca   63.150     124.360	SOURCE3            5	4.2557
c3-na-cc   62.560     125.090	SOURCE3           18	1.2138
c3-na-cd   62.560     125.090	SOURCE3           18	1.2138
c3-na-cp   63.760     119.460	SOURCE4            7	0.4108
c3-na-n2   65.480     120.050	SOURCE4            5	0.8795
c3-na-n    67.370     112.680	SOURCE4           12	0.5122
c3-na-nc   65.740     120.460	SOURCE3            8	2.1625
c3-na-nd   65.740     120.460	SOURCE3            8	2.1625
c3-na-os   68.910     104.390	SOURCE3            3	1.2017
c3-na-p2   59.290     123.120	SOURCE3            1	
c3-na-pc   59.960     122.110	SOURCE3            3	2.8504
c3-na-pd   59.960     122.110	SOURCE3            3	same_as_c3-na-pc
c3-na-sh   80.220     110.280	SOURCE3            1	
c3-na-ss   79.610     110.870	SOURCE3            3	0.8260
ca-na-ca   66.980     120.090	SOURCE4          321	1.7366
ca-na-cc   68.460     113.150	SOURCE3           18	9.8644
ca-na-cd   68.460     113.150	SOURCE3           18	9.8644
ca-na-cl   57.170     124.790	SOURCE3            1	
ca-na-cp   65.880     120.960	SOURCE4           20	1.2820
ca-na-cx   63.070     124.090	SOURCE4           12	1.8167
ca-na-f    65.510     116.400	SOURCE3            1	
ca-na-hn   47.630     125.590	SOURCE4          437	1.1893
ca-na-i    55.210     121.620	SOURCE3            1	
ca-na-n2   68.210     119.850	SOURCE4            6	1.2043
ca-na-n4   66.370     120.190	SOURCE3            1	
ca-na-n    67.340     122.000	SOURCE3            1	
ca-na-na   66.290     123.760	SOURCE3            1	
ca-na-nb   68.180     122.160	SOURCE4            7	0.8543
ca-na-nc   69.270     117.850	SOURCE3            6	3.6536
ca-na-nd   69.270     117.850	SOURCE3            6	same_as_ca-na-nc
ca-na-nh   66.140     124.330	SOURCE4            7	1.3855
ca-na-o    71.140     119.990	SOURCE4           51	1.2671
ca-na-oh   66.690     124.080	SOURCE3            1	
ca-na-os   69.700     109.460	SOURCE3            1	0.0000
ca-na-p2   59.660     125.850	SOURCE3            1	
ca-na-p3   59.650     124.380	SOURCE3            1	
ca-na-p4   65.120     124.970	SOURCE3            1	
ca-na-p5   61.240     123.300	SOURCE3            1	
ca-na-pc   61.050     122.130	SOURCE3            3	2.2393
ca-na-pd   61.050     122.130	SOURCE3            3	same_as_ca-na-pc
ca-na-py   57.370     140.880	SOURCE3            2	0.0000
ca-na-s4   76.640     117.230	SOURCE3            1	
ca-na-s6   77.900     120.690	SOURCE3            1	
ca-na-s    75.010     125.640	SOURCE3            1	
ca-na-sh   76.630     125.440	SOURCE3            1	
ca-na-ss   74.880     129.910	SOURCE4            8	0.1449
cc-na-cc   68.940     109.900	SOURCE3          109	1.5547
cc-na-cd   63.880     128.010	SOURCE3            1	0.0000
cc-na-ce   63.050     126.610	SOURCE4            8	0.5158
cc-na-cl   57.100     124.610	SOURCE3            3	0.5208
cc-na-f    64.600     118.030	SOURCE3            4	0.3081
cc-na-hn   46.990     125.660	SOURCE4          549	1.5224
cc-na-i    54.340     125.700	SOURCE3            6	0.7821
cc-na-n2   66.830     122.960	SOURCE3           15	0.9350
cc-na-n4   65.900     120.310	SOURCE3           10	3.4394
cc-na-n    66.520     123.190	SOURCE3           13	0.3010
cc-na-na   65.910     123.430	SOURCE3           23	0.2088
cc-na-nc   70.180     113.020	SOURCE3           38	2.2867
cc-na-nd   66.370     126.350	SOURCE4           94	1.1249
cc-na-nh   66.230     122.250	SOURCE3           19	0.2010
cc-na-no   65.400     121.780	SOURCE3            9	0.3521
cc-na-o    69.010     125.210	SOURCE3           10	0.0124
cc-na-oh   66.670     122.380	SOURCE3           10	0.1570
cc-na-os   67.340     115.740	SOURCE3           41	5.4093
cc-na-p2   59.490     125.860	SOURCE3           14	2.2993
cc-na-p3   59.280     125.250	SOURCE3            8	0.1998
cc-na-p4   64.080     127.730	SOURCE3            7	3.6077
cc-na-p5   60.690     124.700	SOURCE3           13	1.4225
cc-na-s4   75.240     121.030	SOURCE3           10	0.5589
cc-na-s6   77.180     122.190	SOURCE3           10	0.9634
cc-na-s    74.800     125.660	SOURCE3            8	0.1880
cc-na-sh   76.830     123.960	SOURCE3           10	0.3424
cc-na-ss   76.340     124.220	SOURCE4            8	0.1585
cd-na-cd   68.940     109.900	SOURCE3          109	1.5547
cd-na-cl   57.100     124.610	SOURCE3            3	same_as_cc-na-cl
cd-na-f    64.600     118.030	SOURCE3            4	0.3081
cd-na-hn   47.070     125.220	SOURCE4          312	1.1426
cd-na-i    54.340     125.700	SOURCE3            6	0.7821
cd-na-n2   66.830     122.960	SOURCE3           15	0.9350
cd-na-n4   65.900     120.310	SOURCE3           10	3.4394
cd-na-n    66.520     123.190	SOURCE3           13	0.3010
cd-na-na   65.910     123.430	SOURCE3           23	0.2088
cd-na-nc   66.510     125.820	SOURCE4           30	1.6776
cd-na-nd   70.180     113.020	SOURCE3           38	2.2867
cd-na-nh   66.230     122.250	SOURCE3           19	0.2010
cd-na-no   65.400     121.780	SOURCE3            9	0.3521
cd-na-o    69.010     125.210	SOURCE3           10	0.0124
cd-na-oh   66.670     122.380	SOURCE3           10	0.1570
cd-na-os   65.210     123.420	SOURCE4            7	2.3824
cd-na-p2   59.490     125.860	SOURCE3           14	2.2993
cd-na-p3   59.280     125.250	SOURCE3            8	0.1998
cd-na-p4   64.080     127.730	SOURCE3            7	same_as_cc-na-p4
cd-na-p5   60.690     124.700	SOURCE3           13	1.4225
cd-na-s4   75.240     121.030	SOURCE3           10	0.5589
cd-na-s6   77.180     122.190	SOURCE3           10	0.9634
cd-na-s    74.800     125.660	SOURCE3            8	0.1880
cd-na-sh   76.830     123.960	SOURCE3           10	0.3424
cd-na-ss   77.930     119.180	SOURCE3           36	5.0538
cl-na-cl   56.330     122.800	SOURCE3            1	
cl-na-nc   59.890     119.360	SOURCE3            4	1.7128
cl-na-nd   59.890     119.360	SOURCE3            4	same_as_cl-na-nc
cl-na-os   63.040     106.580	SOURCE3            1	0.0000
cl-na-p2   58.340     121.290	SOURCE3            1	
cl-na-pc   58.780     120.510	SOURCE3            3	2.1985
cl-na-pd   58.780     120.510	SOURCE3            3	same_as_cl-na-pc
cl-na-ss   77.180     111.910	SOURCE3            1	0.0000
f -na-f    62.220     120.200	SOURCE3            1	
f -na-nc   66.640     118.050	SOURCE3            4	1.7931
f -na-nd   66.640     118.050	SOURCE3            4	same_as_f-na-nc
f -na-os   69.150     103.860	SOURCE3            1	0.0000
f -na-p2   59.680     119.950	SOURCE3            1	
f -na-pc   60.340     119.100	SOURCE3            3	2.3967
f -na-pd   60.340     119.100	SOURCE3            3	same_as_f-na-pc
f -na-ss   80.160     108.010	SOURCE3            1	0.0000
hn-na-hn   39.830     116.800	SOURCE3            1	
hn-na-n    50.900     111.260	SOURCE4            5	1.1280
hn-na-nc   50.000     119.610	SOURCE3           16	1.8079
hn-na-nd   50.000     119.610	SOURCE3           16	1.8079
hn-na-os   51.440     101.410	SOURCE3            7	3.0814
hn-na-p2   40.320     122.520	SOURCE3            1	
hn-na-pc   40.940     121.480	SOURCE3            3	2.9355
hn-na-pd   40.940     121.480	SOURCE3            3	same_as_hn-na-pc
hn-na-ss   53.460     113.950	SOURCE3            1	0.0000
i -na-i    58.320     124.200	SOURCE3            1	
i -na-nc   56.940     120.030	SOURCE3            4	2.0032
i -na-nd   56.940     120.030	SOURCE3            4	same_as_i-na-nc
i -na-os   59.850     109.910	SOURCE3            1	0.0000
i -na-p2   57.960     122.280	SOURCE3            1	
i -na-pc   58.320     121.400	SOURCE3            3	2.4763
i -na-pd   58.320     121.400	SOURCE3            3	same_as_i-na-pc
i -na-ss   74.730     118.400	SOURCE3            1	0.0000
n2-na-n2   70.350     116.710	SOURCE3            1	
n2-na-nc   69.850     119.960	SOURCE3            4	4.5041
n2-na-nd   69.850     119.960	SOURCE3            4	same_as_n2-na-nc
n2-na-os   70.330     111.530	SOURCE3            1	0.0000
n2-na-p2   61.200     124.880	SOURCE3            1	
n2-na-pc   62.110     123.180	SOURCE3            3	4.7947
n2-na-pd   62.110     123.180	SOURCE3            3	same_as_n2-na-pc
n2-na-ss   78.110     124.640	SOURCE3            1	0.0000
n3-na-n3   65.770     124.000	SOURCE3            1	
n4-na-n4   68.570     111.700	SOURCE3            1	
n4-na-nc   69.090     116.440	SOURCE3            4	3.6604
n4-na-nd   69.090     116.440	SOURCE3            4	same_as_n4-na-nc
n4-na-os   71.610     102.970	SOURCE3            1	0.0000
n4-na-p2   60.870     123.560	SOURCE3            1	
n4-na-pc   61.710     121.980	SOURCE3            3	4.4884
n4-na-pd   61.710     121.980	SOURCE3            3	same_as_n4-na-pc
na-na-na   66.770     123.600	SOURCE3            1	
na-na-nc   69.080     119.640	SOURCE3            4	1.6920
na-na-nd   69.080     119.640	SOURCE3            4	same_as_na-na-nc
na-na-os   70.250     109.470	SOURCE3            1	0.0000
na-na-p2   61.690     121.720	SOURCE3            1	
na-na-pc   62.360     120.910	SOURCE3            3	2.3033
na-na-pd   62.360     120.910	SOURCE3            3	same_as_na-na-pc
na-na-ss   80.370     116.500	SOURCE3            1	0.0000
nc-na-nc   71.200     117.080	SOURCE3           31	1.8121
nc-na-nd   69.530     122.770	SOURCE4            5	0.1352
nc-na-nh   68.820     120.550	SOURCE3            8	1.1436
nc-na-no   68.190     119.150	SOURCE3            4	1.6049
nc-na-o    72.040     122.790	SOURCE3            6	1.3154
nc-na-oh   69.710     119.220	SOURCE3            4	1.7201
nc-na-os   68.300     119.650	SOURCE3            4	1.5019
nc-na-p2   62.600     119.990	SOURCE3            4	3.6009
nc-na-p3   62.200     120.070	SOURCE3            4	3.7188
nc-na-p4   68.140     119.770	SOURCE3            3	0.3747
nc-na-p5   63.880     118.950	SOURCE3            4	3.1194
nc-na-pc   63.450     118.660	SOURCE3           27	1.5082
nc-na-s4   77.870     119.200	SOURCE3            4	2.3841
nc-na-s6   80.300     119.240	SOURCE3            4	2.2262
nc-na-s    77.910     122.260	SOURCE3            4	0.9173
nc-na-sh   80.100     120.500	SOURCE3            4	1.5016
nc-na-ss   79.650     120.500	SOURCE3            4	1.5615
nd-na-nd   71.200     117.080	SOURCE3           31	1.8121
nd-na-nh   68.820     120.550	SOURCE3            8	same_as_nc-na-nh
nd-na-no   68.190     119.150	SOURCE3            4	same_as_nc-na-no
nd-na-o    72.040     122.790	SOURCE3            6	same_as_nc-na-o
nd-na-oh   69.710     119.220	SOURCE3            4	same_as_nc-na-oh
nd-na-os   68.300     119.650	SOURCE3            4	same_as_nc-na-os
nd-na-p2   62.600     119.990	SOURCE3            4	same_as_nc-na-p2
nd-na-p3   62.200     120.070	SOURCE3            4	same_as_nc-na-p3
nd-na-p4   68.140     119.770	SOURCE3            3	same_as_nc-na-p4
nd-na-p5   63.880     118.950	SOURCE3            4	same_as_nc-na-p5
nd-na-pd   63.450     118.660	SOURCE3           27	same_as_nc-na-pc
nd-na-s4   77.870     119.200	SOURCE3            4	same_as_nc-na-s4
nd-na-s6   80.300     119.240	SOURCE3            4	same_as_nc-na-s6
nd-na-s    77.910     122.260	SOURCE3            4	same_as_nc-na-s
nd-na-sh   80.100     120.500	SOURCE3            4	same_as_nc-na-sh
nd-na-ss   79.650     120.500	SOURCE3            4	same_as_nc-na-ss
nh-na-nh   66.770     123.600	SOURCE3            1	
nh-na-os   69.650     111.370	SOURCE3            1	0.0000
nh-na-p2   61.900     120.860	SOURCE3            1	
nh-na-pc   62.500     120.380	SOURCE3            6	1.3513
nh-na-pd   62.500     120.380	SOURCE3            6	same_as_nh-na-pc
nh-na-ss   81.840     112.350	SOURCE3            2	5.2951
n -na-n    67.780     123.800	SOURCE3            1	
n -na-nc   69.610     119.850	SOURCE3            4	1.6156
n -na-nd   69.610     119.850	SOURCE3            4	same_as_n-na-nc
no-na-no   65.220     122.800	SOURCE3            1	
no-na-os   70.300     106.550	SOURCE3            1	0.0000
no-na-pc   62.140     120.110	SOURCE3            3	2.0821
no-na-pd   62.140     120.110	SOURCE3            3	same_as_no-na-pc
n -na-os   72.340     104.710	SOURCE3            1	0.0000
no-na-ss   80.360     114.950	SOURCE3            1	0.0000
n -na-p2   61.990     121.350	SOURCE3            1	
n -na-pc   62.650     120.640	SOURCE3            3	2.0168
n -na-pd   62.650     120.640	SOURCE3            3	same_as_n-na-pc
n -na-ss   80.800     116.100	SOURCE3            1	0.0000
oh-na-oh   68.130     122.200	SOURCE3            1	
oh-na-p2   62.330     120.760	SOURCE3            1	
oh-na-pc   63.000     119.990	SOURCE3            3	2.1734
oh-na-pd   63.000     119.990	SOURCE3            3	same_as_oh-na-pc
oh-na-ss   82.110     113.040	SOURCE3            1	0.0000
o -na-o    74.030     126.200	SOURCE3            1	
o -na-os   70.760     118.390	SOURCE3            1	0.0000
o -na-p2   62.830     122.800	SOURCE3            1	
o -na-pc   63.490     122.340	SOURCE3            3	1.2908
o -na-pd   63.490     122.340	SOURCE3            3	same_as_o-na-pc
os-na-os   71.290     104.450	SOURCE3            2	0.0983
os-na-p2   62.590     117.860	SOURCE3            1	0.0000
os-na-p3   66.040     104.700	SOURCE3            1	0.0000
os-na-p5   65.290     111.410	SOURCE3            1	0.0000
os-na-pc   62.490     119.910	SOURCE3            3	1.9002
os-na-pd   62.490     119.910	SOURCE3            3	same_as_os-na-pc
os-na-s4   82.020     105.880	SOURCE3            2	0.0000
os-na-s6   82.010     112.000	SOURCE3            2	0.0000
os-na-ss   82.680     109.640	SOURCE3            3	4.1395
p2-na-p2   60.320     120.910	SOURCE3            1	
p2-na-p3   59.150     124.800	SOURCE3            1	
p2-na-p5   60.140     123.990	SOURCE3            1	
p2-na-pc   60.660     120.720	SOURCE3            3	0.2407
p2-na-pd   60.660     120.720	SOURCE3            3	same_as_p2-na-pc
p2-na-s4   74.880     122.470	SOURCE3            1	
p2-na-s6   76.310     122.500	SOURCE3            1	
p2-na-s    75.690     121.850	SOURCE3            1	
p2-na-sh   76.680     121.750	SOURCE3            1	
p2-na-ss   76.380     121.880	SOURCE3            1	
p3-na-p3   58.510     126.600	SOURCE3            1	
p3-na-pc   59.780     123.320	SOURCE3            3	4.1781
p3-na-pd   59.780     123.320	SOURCE3            3	same_as_p3-na-pc
p5-na-p5   60.590     124.600	SOURCE3            1	
p5-na-pc   60.760     122.690	SOURCE3            3	3.6738
p5-na-pd   60.760     122.690	SOURCE3            3	same_as_p5-na-pc
p5-na-ss   78.220     118.520	SOURCE3            1	0.0000
pc-na-pc   60.940     120.780	SOURCE3           27	1.6457
pc-na-s4   75.520     121.510	SOURCE3            3	2.7242
pc-na-s6   76.990     121.550	SOURCE3            3	2.7065
pc-na-s    76.170     121.470	SOURCE3            3	1.0668
pc-na-sh   77.280     121.080	SOURCE3            3	1.8942
pc-na-ss   76.970     121.200	SOURCE3            3	1.9295
pd-na-pd   60.940     120.780	SOURCE3           27	same_as_pc-na-pc
pd-na-s4   75.520     121.510	SOURCE3            3	same_as_pc-na-s4
pd-na-s6   76.990     121.550	SOURCE3            3	same_as_pc-na-s6
pd-na-s    76.170     121.470	SOURCE3            3	same_as_pc-na-s
pd-na-sh   77.280     121.080	SOURCE3            3	same_as_pc-na-sh
pd-na-ss   76.970     121.200	SOURCE3            3	same_as_pc-na-ss
py-na-py   76.600      78.250	SOURCE3            1	0.0000
s4-na-s4   92.990     124.200	SOURCE3            1	
s4-na-s6   99.310     112.860	SOURCE3            1	
s4-na-ss   99.570     111.920	SOURCE3            1	0.0000
s6-na-s6   96.930     123.200	SOURCE3            1	
s6-na-ss   98.410     119.100	SOURCE3            1	0.0000
sh-na-sh   96.720     124.600	SOURCE3            1	
sh-na-ss   98.710     118.790	SOURCE3            1	0.0000
s -na-s    93.790     126.000	SOURCE3            1	
s -na-ss  100.150     112.490	SOURCE3            1	0.0000
ss-na-ss  100.760     113.240	SOURCE3            2	6.6084
sy-na-sy   96.930     123.200	SOURCE3            1	
ca-nb-ca   68.590     115.860	SOURCE3           46	1.1645
ca-nb-cp   68.010     118.040	SOURCE4           58	0.7819
ca-nb-cq   68.010     118.040	SOURCE4           58	same as ca-nb-cp
ca-nb-nb   69.370     118.890	SOURCE3           10	0.6031
cp-nb-nb   68.790     121.110	SOURCE4           12	0.4315
nb-nb-nb   70.440     121.040	SOURCE3            1	0.0000
br-n -br   66.590     116.200	SOURCE3            1	0.0000
br-n -c    61.850     120.770	SOURCE3            5	2.6390
br-n -ca   62.070     118.190	SOURCE3            1	
br-n -cc   62.340     118.190	SOURCE3            1	same_as_br-n-cd
br-n -cd   62.340     118.190	SOURCE3            1	0.0000
c1-n -c1   73.520     102.690	SOURCE3            1	
c1-n -ca   65.900     118.880	SOURCE3            1	
c1-n -cc   67.020     118.880	SOURCE3            1	same_as_c1-n-cd
